zip,city,state,lat,lon
77082,Houston,TX,29.72,-95.64
77083,Houston,TX,29.69,-95.65
77084,Houston,TX,29.83,-95.66
77085,Houston,TX,29.62,-95.49
77086,Houston,TX,29.92,-95.49
77087,Houston,TX,29.69,-95.3
77088,Houston,TX,29.88,-95.45
77089,Houston,TX,29.59,-95.23
77090,Houston,TX,30.01,-95.44
77091,Houston,TX,29.85,-95.44
77092,Houston,TX,29.83,-95.47
77093,Houston,TX,29.86,-95.34
77094,Houston,TX,29.77,-95.68
77095,Houston,TX,29.91,-95.65
77096,Houston,TX,29.68,-95.48
77097,Houston,TX,29.76,-95.36
77098,Houston,TX,29.73,-95.42
77099,Houston,TX,29.67,-95.59
77201,Houston,TX,29.77,-95.36
77202,Houston,TX,29.76,-95.38
77203,Houston,TX,29.76,-95.38
77204,Houston,TX,29.76,-95.38
77205,Houston,TX,29.76,-95.38
77206,Houston,TX,29.76,-95.38
77207,Houston,TX,29.76,-95.38
77208,Houston,TX,29.76,-95.38
77209,Houston,TX,29.76,-95.38
77210,Houston,TX,29.76,-95.38
77212,Houston,TX,29.76,-95.38
77213,Houston,TX,29.76,-95.38
77215,Houston,TX,29.76,-95.38
77216,Houston,TX,29.76,-95.38
77217,Houston,TX,29.76,-95.38
77218,Houston,TX,29.76,-95.38
77219,Houston,TX,29.76,-95.38
77220,Houston,TX,29.76,-95.38
77221,Houston,TX,29.76,-95.38
77222,Houston,TX,29.76,-95.38
77223,Houston,TX,29.76,-95.38
77224,Houston,TX,29.76,-95.38
77225,Houston,TX,29.76,-95.38
77226,Houston,TX,29.76,-95.38
77227,Houston,TX,29.76,-95.38
77228,Houston,TX,29.76,-95.38
77229,Houston,TX,29.76,-95.38
77230,Houston,TX,29.76,-95.38
77231,Houston,TX,29.76,-95.38
77233,Houston,TX,29.76,-95.38
77234,Houston,TX,29.76,-95.38
77235,Houston,TX,29.76,-95.38
77236,Houston,TX,29.76,-95.38
77237,Houston,TX,29.76,-95.38
77238,Houston,TX,29.76,-95.38
77240,Houston,TX,29.76,-95.38
77241,Houston,TX,29.76,-95.38
77242,Houston,TX,29.76,-95.38
77243,Houston,TX,29.76,-95.38
77244,Houston,TX,29.76,-95.38
77245,Houston,TX,29.76,-95.38
77246,Houston,TX,29.64,-95.43
77247,Houston,TX,29.64,-95.43
77248,Houston,TX,29.76,-95.38
77249,Houston,TX,29.76,-95.38
77250,Houston,TX,29.7,-95.53
77251,Houston,TX,29.76,-95.38
77252,Houston,TX,29.76,-95.38
77253,Houston,TX,29.76,-95.38
77254,Houston,TX,29.76,-95.38
77255,Houston,TX,29.76,-95.38
77256,Houston,TX,29.76,-95.38
77257,Houston,TX,29.76,-95.38
77258,Houston,TX,29.76,-95.38
77259,Houston,TX,29.76,-95.38
77260,Houston,TX,29.67,-95.24
77261,Houston,TX,29.76,-95.38
77262,Houston,TX,29.76,-95.38
77263,Houston,TX,29.76,-95.38
77265,Houston,TX,29.76,-95.38
77266,Houston,TX,29.76,-95.38
77267,Houston,TX,29.76,-95.38
77268,Houston,TX,29.76,-95.38
77269,Houston,TX,29.76,-95.38
77270,Houston,TX,29.76,-95.38
77271,Houston,TX,29.76,-95.38
77272,Houston,TX,29.76,-95.38
77273,Houston,TX,29.76,-95.38
77274,Houston,TX,29.76,-95.38
77275,Houston,TX,29.76,-95.38
77276,Houston,TX,29.75,-95.36
77277,Houston,TX,29.76,-95.38
77278,Houston,TX,29.76,-95.51
77279,Houston,TX,29.76,-95.38
77280,Houston,TX,29.76,-95.38
77282,Houston,TX,29.76,-95.38
77284,Houston,TX,29.76,-95.38
77285,Houston,TX,29.75,-95.36
77286,Houston,TX,29.67,-95.36
77287,Houston,TX,29.76,-95.38
77288,Houston,TX,29.76,-95.38
77289,Houston,TX,29.76,-95.38
77290,Houston,TX,29.76,-95.38
77291,Houston,TX,29.76,-95.38
77292,Houston,TX,29.76,-95.38
77293,Houston,TX,29.76,-95.38
77294,Houston,TX,29.86,-95.24
77296,Houston,TX,29.76,-95.36
77297,Houston,TX,29.76,-95.38
77298,Houston,TX,29.76,-95.36
77299,Houston,TX,29.76,-95.38
77301,Conroe,TX,30.32,-95.47
77302,Conroe,TX,30.22,-95.34
77303,Conroe,TX,30.38,-95.38
77304,Conroe,TX,30.32,-95.51
77305,Conroe,TX,30.32,-95.47
77306,Conroe,TX,30.29,-95.31
77315,North Houston,TX,29.95,-95.34
77316,Montgomery,TX,30.31,-95.69
77318,Willis,TX,30.44,-95.53
77320,Huntsville,TX,30.8,-95.55
77325,Kingwood,TX,29.99,-95.26
77326,Ace,TX,30.5,-94.82
77327,Cleveland,TX,30.34,-95.07
77328,Cleveland,TX,30.39,-95.19
77331,Coldspring,TX,30.59,-95.12
77332,Dallardsville,TX,30.65,-94.6
77333,Dobbin,TX,30.39,-95.68
77334,Dodge,TX,30.78,-95.37
77335,Goodrich,TX,30.6,-94.94
77336,Huffman,TX,30.06,-95.09
77337,Hufsmith,TX,30.12,-95.59
77338,Humble,TX,29.99,-95.26
77339,Kingwood,TX,30.05,-95.22
77340,Huntsville,TX,30.71,-95.54
77341,Huntsville,TX,30.71,-95.54
77342,Huntsville,TX,30.74,-95.56
77343,Huntsville,TX,30.71,-95.54
77344,Huntsville,TX,30.71,-95.54
77345,Kingwood,TX,30.05,-95.16
77346,Humble,TX,29.99,-95.18
77347,Humble,TX,29.99,-95.26
77348,Huntsville,TX,30.71,-95.54
77349,Huntsville,TX,30.71,-95.54
77350,Leggett,TX,30.82,-94.83
77351,Livingston,TX,30.7,-94.93
77353,Magnolia,TX,30.21,-95.74
77354,Magnolia,TX,30.21,-95.74
77355,Magnolia,TX,30.16,-95.75
77356,Montgomery,TX,30.39,-95.69
77357,New Caney,TX,30.15,-95.18
77358,New Waverly,TX,30.53,-95.48
77359,Oakhurst,TX,30.74,-95.3
77360,Onalaska,TX,30.8,-95.1
77362,Pinehurst,TX,30.16,-95.67
77363,Plantersville,TX,30.3,-95.84
77364,Pointblank,TX,30.76,-95.25
77365,Porter,TX,30.1,-95.29
77367,Riverside,TX,30.86,-95.4
77368,Romayor,TX,30.44,-94.82
77369,Rye,TX,30.42,-94.74
77371,Shepherd,TX,30.49,-95.0
77372,Splendora,TX,30.23,-95.16
77373,Spring,TX,30.06,-95.38
77374,Thicket,TX,30.39,-94.63
77375,Tomball,TX,30.09,-95.61
77376,Votaw,TX,30.44,-94.66
77377,Tomball,TX,30.06,-95.68
77378,Willis,TX,30.42,-95.47
77379,Spring,TX,30.04,-95.53
77380,Spring,TX,30.14,-95.47
77381,Spring,TX,30.18,-95.5
77382,Spring,TX,30.19,-95.55
77383,Spring,TX,30.06,-95.38
77384,Conroe,TX,30.23,-95.5
77385,Conroe,TX,30.19,-95.42
77386,Spring,TX,30.1,-95.36
77387,Spring,TX,30.06,-95.38
77388,Spring,TX,30.06,-95.47
77389,Spring,TX,30.12,-95.52
77391,Spring,TX,30.06,-95.38
77393,Spring,TX,30.06,-95.38
77396,Humble,TX,29.94,-95.26
77399,Livingston,TX,30.7,-94.93
77401,Bellaire,TX,29.7,-95.46
77402,Bellaire,TX,29.7,-95.46
77404,Bay City,TX,28.97,-95.96
77406,Richmond,TX,29.65,-95.79
77407,Richmond,TX,29.68,-95.7
77410,Cypress,TX,29.96,-95.69
77411,Alief,TX,29.7,-95.58
77412,Altair,TX,29.55,-96.41
77413,Barker,TX,29.83,-95.77
77414,Bay City,TX,28.97,-95.96
77415,Cedar Lane,TX,28.93,-95.73
77417,Beasley,TX,29.49,-95.91
77418,Bellville,TX,29.94,-96.25
77419,Blessing,TX,28.83,-96.23
77420,Boling,TX,29.23,-95.98
77422,Brazoria,TX,29.04,-95.56
77423,Brookshire,TX,29.78,-95.95
77426,Chappell Hill,TX,30.12,-96.26
77428,Collegeport,TX,28.68,-96.16
77429,Cypress,TX,30.0,-95.67
77430,Damon,TX,29.27,-95.72
77431,Danciger,TX,29.19,-95.72
77432,Danevang,TX,29.08,-96.17
77433,Cypress,TX,29.96,-95.69
77434,Eagle Lake,TX,29.58,-96.32
77435,East Bernard,TX,29.52,-96.06
77436,Egypt,TX,29.42,-96.23
77437,El Campo,TX,29.19,-96.27
77440,Elmaton,TX,28.89,-96.15
77441,Fulshear,TX,29.67,-95.92
77442,Garwood,TX,29.45,-96.51
77443,Glen Flora,TX,29.35,-96.19
77444,Guy,TX,29.33,-95.76
77445,Hempstead,TX,30.09,-96.08
77446,Prairie View,TX,30.08,-95.98
77447,Hockley,TX,30.04,-95.81
77448,Hungerford,TX,29.42,-96.09
77449,Katy,TX,29.84,-95.73
77450,Katy,TX,29.75,-95.74
77451,Kendleton,TX,29.44,-96.0
77452,Kenney,TX,30.04,-96.29
77453,Lane City,TX,29.19,-95.99
77454,Lissie,TX,29.52,-96.22
77455,Louise,TX,29.18,-96.42
77456,Markham,TX,28.96,-96.06
77457,Matagorda,TX,28.73,-95.88
77458,Midfield,TX,28.94,-96.25
77459,Missouri City,TX,29.57,-95.53
77460,Nada,TX,29.4,-96.38
77461,Needville,TX,29.39,-95.83
77463,Old Ocean,TX,29.19,-95.72
77464,Orchard,TX,29.6,-95.96
77465,Palacios,TX,28.71,-96.23
77466,Pattison,TX,29.79,-96.01
77467,Pierce,TX,29.22,-96.18
77468,Pledger,TX,29.13,-95.94
77469,Richmond,TX,29.58,-95.76
77470,Rock Island,TX,29.54,-96.55
77471,Rosenberg,TX,29.54,-95.79
77473,San Felipe,TX,29.8,-96.11
77474,Sealy,TX,29.77,-96.15
77475,Sheridan,TX,29.51,-96.69
77476,Simonton,TX,29.69,-95.95
77477,Stafford,TX,29.62,-95.56
77478,Sugar Land,TX,29.61,-95.61
77479,Sugar Land,TX,29.57,-95.64
77480,Sweeny,TX,29.04,-95.69
77481,Thompsons,TX,29.47,-95.56
77482,Van Vleck,TX,29.03,-95.88
77483,Wadsworth,TX,28.83,-95.93
77484,Waller,TX,30.05,-95.92
77485,Wallis,TX,29.63,-96.06
77486,West Columbia,TX,29.14,-95.64
77487,Sugar Land,TX,29.61,-95.61
77488,Wharton,TX,29.31,-96.09
77489,Missouri City,TX,29.6,-95.52
77491,Katy,TX,29.79,-95.82
77492,Katy,TX,29.79,-95.82
77493,Katy,TX,29.79,-95.82
77494,Katy,TX,29.74,-95.83
77496,Sugar Land,TX,29.61,-95.61
77497,Stafford,TX,29.62,-95.56
77498,Sugar Land,TX,29.63,-95.65
77501,Pasadena,TX,29.66,-95.15
77502,Pasadena,TX,29.68,-95.2
77503,Pasadena,TX,29.7,-95.16
77504,Pasadena,TX,29.65,-95.19
77505,Pasadena,TX,29.66,-95.15
77506,Pasadena,TX,29.71,-95.2
77507,Pasadena,TX,29.62,-95.06
77508,Pasadena,TX,29.66,-95.15
77510,Santa Fe,TX,29.38,-95.09
77511,Alvin,TX,29.43,-95.24
77512,Alvin,TX,29.43,-95.24
77514,Anahuac,TX,29.76,-94.67
77515,Angleton,TX,29.16,-95.42
77516,Angleton,TX,29.16,-95.42
77517,Santa Fe,TX,29.36,-95.13
77518,Bacliff,TX,29.5,-94.99
77519,Batson,TX,30.24,-94.6
77520,Baytown,TX,29.74,-94.96
77521,Baytown,TX,29.8,-94.97
77522,Baytown,TX,29.74,-94.96
77523,Baytown,TX,29.76,-94.87
77530,Channelview,TX,29.78,-95.11
77531,Clute,TX,29.02,-95.39
77532,Crosby,TX,29.91,-95.05
77533,Daisetta,TX,30.11,-94.64
77534,Danbury,TX,29.22,-95.34
77535,Dayton,TX,30.05,-94.89
77536,Deer Park,TX,29.69,-95.11
77538,Devers,TX,30.02,-94.58
77539,Dickinson,TX,29.45,-95.06
77541,Freeport,TX,28.95,-95.36
77542,Freeport,TX,28.95,-95.36
77545,Fresno,TX,29.53,-95.45
77546,Friendswood,TX,29.51,-95.19
77547,Galena Park,TX,29.74,-95.23
77549,Friendswood,TX,29.51,-95.19
77550,Galveston,TX,29.3,-94.79
77551,Galveston,TX,29.28,-94.83
77552,Galveston,TX,29.3,-94.79
77553,Galveston,TX,29.3,-94.79
77554,Galveston,TX,29.25,-94.92
77555,Galveston,TX,29.3,-94.79
77560,Hankamer,TX,29.87,-94.57
77561,Hardin,TX,30.17,-94.74
77562,Highlands,TX,29.81,-95.05
77563,Hitchcock,TX,29.31,-95.01
77564,Hull,TX,30.19,-94.67
77565,Kemah,TX,29.54,-95.03
77566,Lake Jackson,TX,29.04,-95.44
77568,La Marque,TX,29.36,-94.99
77571,La Porte,TX,29.66,-95.04
77572,La Porte,TX,29.66,-95.04
77573,League City,TX,29.48,-95.1
77574,League City,TX,29.48,-95.1
77575,Liberty,TX,30.04,-94.79
77577,Liverpool,TX,29.29,-95.27
77578,Manvel,TX,29.48,-95.35
77580,Mont Belvieu,TX,29.87,-94.87
77581,Pearland,TX,29.55,-95.27
77582,Raywood,TX,29.99,-94.74
77583,Rosharon,TX,29.37,-95.45
77584,Pearland,TX,29.55,-95.35
77585,Saratoga,TX,30.28,-94.52
77586,Seabrook,TX,29.56,-95.02
77587,South Houston,TX,29.66,-95.22
77588,Pearland,TX,29.55,-95.27
77590,Texas City,TX,29.4,-94.95
77591,Texas City,TX,29.4,-95.0
77592,Texas City,TX,29.4,-94.95
77597,Wallisville,TX,29.86,-94.69
77598,Webster,TX,29.53,-95.11
77611,Bridge City,TX,30.02,-93.85
77612,Buna,TX,30.44,-93.96
77613,China,TX,30.05,-94.33
77614,Deweyville,TX,30.3,-93.77
77615,Evadale,TX,30.33,-94.06
77616,Fred,TX,30.57,-94.17
77617,Gilchrist,TX,29.51,-94.52
77619,Groves,TX,29.94,-93.91
77622,Hamshire,TX,29.86,-94.31
77623,High Island,TX,29.56,-94.38
77624,Hillister,TX,30.66,-94.38
77625,Kountze,TX,30.37,-94.31
77626,Mauriceville,TX,30.21,-93.87
77627,Nederland,TX,29.97,-93.99
77629,Nome,TX,30.03,-94.41
77630,Orange,TX,30.1,-93.75
77631,Orange,TX,30.1,-93.75
77632,Orange,TX,30.2,-93.8
77639,Orangefield,TX,30.03,-93.89
77640,Port Arthur,TX,29.89,-93.92
77641,Port Arthur,TX,29.89,-93.92
77642,Port Arthur,TX,29.96,-93.89
77643,Port Arthur,TX,29.89,-93.92
77650,Port Bolivar,TX,29.48,-94.57
77651,Port Neches,TX,29.97,-93.94
77655,Sabine Pass,TX,29.73,-93.89
77656,Silsbee,TX,30.34,-94.18
77657,Lumberton,TX,30.26,-94.2
77659,Sour Lake,TX,30.13,-94.4
77660,Spurger,TX,30.69,-94.17
77661,Stowell,TX,29.78,-94.37
77662,Vidor,TX,30.12,-94.0
77663,Village Mills,TX,30.51,-94.39
77664,Warren,TX,30.61,-94.4
77665,Winnie,TX,29.81,-94.38
77670,Vidor,TX,30.12,-94.0
77701,Beaumont,TX,30.07,-94.11
77702,Beaumont,TX,30.09,-94.13
77703,Beaumont,TX,30.14,-94.11
77704,Beaumont,TX,30.08,-94.14
77705,Beaumont,TX,29.9,-94.16
77706,Beaumont,TX,30.1,-94.17
77707,Beaumont,TX,30.08,-94.14
77708,Beaumont,TX,30.15,-94.16
77709,Beaumont,TX,30.14,-94.14
77710,Beaumont,TX,30.08,-94.14
77713,Beaumont,TX,30.07,-94.25
77720,Beaumont,TX,30.08,-94.14
77725,Beaumont,TX,30.08,-94.14
77726,Beaumont,TX,30.08,-94.14
77801,Bryan,TX,30.64,-96.36
77802,Bryan,TX,30.66,-96.36
77803,Bryan,TX,30.68,-96.39
77805,Bryan,TX,30.66,-96.36
77806,Bryan,TX,30.66,-96.36
77807,Bryan,TX,30.68,-96.48
77808,Bryan,TX,30.8,-96.31
77830,Anderson,TX,30.55,-96.03
77831,Bedias,TX,30.74,-95.92
77833,Brenham,TX,30.15,-96.39
77834,Brenham,TX,30.15,-96.39
77835,Burton,TX,30.17,-96.59
77836,Caldwell,TX,30.52,-96.7
77837,Calvert,TX,30.97,-96.67
77838,Chriesman,TX,30.59,-96.79
77840,College Station,TX,30.6,-96.31
77841,College Station,TX,30.6,-96.31
77842,College Station,TX,30.6,-96.31
77843,College Station,TX,30.6,-96.31
77844,College Station,TX,30.6,-96.31
77845,College Station,TX,30.56,-96.27
77850,Concord,TX,31.26,-96.1
77852,Deanville,TX,30.43,-96.74
77853,Dime Box,TX,30.35,-96.81
77855,Flynn,TX,31.14,-96.12
77856,Franklin,TX,31.02,-96.48
77857,Gause,TX,30.78,-96.67
77859,Hearne,TX,30.87,-96.59
77861,Iola,TX,30.73,-96.07
77862,Kurten,TX,30.75,-96.33
77863,Lyons,TX,30.38,-96.56
77864,Madisonville,TX,30.95,-95.9
77865,Marquez,TX,31.23,-96.25
77866,Millican,TX,30.46,-96.2
77867,Mumford,TX,30.74,-96.55
77868,Navasota,TX,30.38,-96.08
77869,Navasota,TX,30.35,-96.06
77870,New Baden,TX,31.05,-96.4
77871,Normangee,TX,31.03,-96.11
77872,North Zulch,TX,30.93,-96.08
77873,Richards,TX,30.54,-95.86
77875,Roans Prairie,TX,30.59,-95.98
77876,Shiro,TX,30.6,-95.87
77878,Snook,TX,30.49,-96.46
77879,Somerville,TX,30.34,-96.53
77880,Washington,TX,30.33,-96.22
77881,Wellborn,TX,30.53,-96.3
77882,Wheelock,TX,30.91,-96.38
77901,Victoria,TX,28.82,-96.98
77902,Victoria,TX,28.82,-96.98
77903,Victoria,TX,28.82,-96.98
77904,Victoria,TX,28.94,-97.02
77905,Victoria,TX,28.73,-97.04
77950,Austwell,TX,28.39,-96.84
77951,Bloomington,TX,28.65,-96.9
77954,Cuero,TX,29.09,-97.28
77957,Edna,TX,28.97,-96.64
77960,Fannin,TX,28.69,-97.21
77961,Francitas,TX,28.86,-96.35
77962,Ganado,TX,29.04,-96.51
77963,Goliad,TX,28.66,-97.39
77964,Hallettsville,TX,29.44,-96.94
77967,Hochheim,TX,29.31,-97.3
77968,Inez,TX,28.87,-96.79
77969,La Salle,TX,28.76,-96.62
77970,La Ward,TX,28.84,-96.46
77971,Lolita,TX,28.83,-96.52
77973,Mcfaddin,TX,28.54,-96.97
77974,Meyersville,TX,28.89,-97.31
77975,Moulton,TX,29.57,-97.14
77976,Nursery,TX,28.95,-97.12
77977,Placedo,TX,28.7,-96.79
77978,Point Comfort,TX,28.67,-96.55
77979,Port Lavaca,TX,28.61,-96.62
77982,Port O Connor,TX,28.44,-96.49
77983,Seadrift,TX,28.41,-96.71
77984,Shiner,TX,29.43,-97.17
77986,Sublime,TX,29.48,-96.8
77987,Sweet Home,TX,29.35,-97.08
77988,Telferner,TX,28.84,-96.89
77989,Thomaston,TX,29.0,-97.15
77990,Tivoli,TX,28.43,-96.88
77991,Vanderbilt,TX,28.8,-96.61
77993,Weesatche,TX,28.86,-97.43
77994,Westhoff,TX,29.2,-97.46
77995,Yoakum,TX,29.29,-97.14
78001,Artesia Wells,TX,28.29,-99.21
78002,Atascosa,TX,29.28,-98.73
78003,Bandera,TX,29.72,-99.07
78004,Bergheim,TX,29.9,-98.56
78005,Bigfoot,TX,29.05,-98.85
78006,Boerne,TX,29.8,-98.73
78007,Calliham,TX,28.46,-98.35
78008,Campbellton,TX,28.75,-98.3
78009,Castroville,TX,29.34,-98.87
78010,Center Point,TX,29.93,-99.03
78011,Charlotte,TX,28.85,-98.7
78012,Christine,TX,28.78,-98.49
78013,Comfort,TX,29.97,-98.9
78014,Cotulla,TX,28.43,-99.23
78015,Boerne,TX,29.75,-98.65
78016,Devine,TX,29.14,-98.9
78017,Dilley,TX,28.66,-99.17
78019,Encinal,TX,28.04,-99.35
78021,Fowlerton,TX,28.45,-98.81
78022,George West,TX,28.33,-98.11
78023,Helotes,TX,29.56,-98.69
78024,Hunt,TX,30.06,-99.33
78025,Ingram,TX,30.07,-99.23
78026,Jourdanton,TX,28.91,-98.54
78027,Kendalia,TX,29.96,-98.51
78028,Kerrville,TX,30.04,-99.13
78029,Kerrville,TX,30.16,-99.35
78039,La Coste,TX,29.3,-98.81
78040,Laredo,TX,27.51,-99.5
78041,Laredo,TX,27.55,-99.46
78042,Laredo,TX,27.53,-99.48
78043,Laredo,TX,27.53,-99.48
78044,Laredo,TX,27.75,-99.13
78045,Laredo,TX,27.83,-99.69
78046,Laredo,TX,27.37,-99.35
78049,Laredo,TX,27.53,-99.48
78050,Leming,TX,29.06,-98.48
78052,Lytle,TX,29.23,-98.79
78054,Macdona,TX,29.41,-98.63
78055,Medina,TX,29.8,-99.25
78056,Mico,TX,29.53,-98.93
78057,Moore,TX,29.05,-99.01
78058,Mountain Home,TX,30.16,-99.36
78059,Natalia,TX,29.19,-98.85
78060,Oakville,TX,28.45,-98.11
78061,Pearsall,TX,28.88,-99.09
78062,Peggy,TX,28.79,-98.24
78063,Pipe Creek,TX,29.71,-98.93
78064,Pleasanton,TX,28.96,-98.49
78065,Poteet,TX,29.03,-98.57
78066,Rio Medina,TX,29.5,-98.85
78067,San Ygnacio,TX,27.13,-99.33
78069,Somerset,TX,29.19,-98.68
78070,Spring Branch,TX,29.86,-98.4
78071,Three Rivers,TX,28.46,-98.17
78072,Tilden,TX,28.45,-98.54
78073,Von Ormy,TX,29.25,-98.62
78074,Waring,TX,29.95,-98.8
78075,Whitsett,TX,28.62,-98.37
78076,Zapata,TX,26.89,-99.26
78101,Adkins,TX,29.37,-98.25
78102,Beeville,TX,28.4,-97.74
78104,Beeville,TX,28.52,-97.76
78107,Berclair,TX,28.5,-97.53
78108,Cibolo,TX,29.57,-98.23
78109,Converse,TX,29.51,-98.31
78111,Ecleto,TX,29.03,-97.75
78112,Elmendorf,TX,29.25,-98.33
78113,Falls City,TX,28.98,-98.02
78114,Floresville,TX,29.13,-98.15
78115,Geronimo,TX,29.66,-97.96
78116,Gillett,TX,29.13,-97.8
78117,Hobson,TX,28.93,-97.98
78118,Karnes City,TX,28.88,-97.9
78119,Kenedy,TX,28.81,-97.85
78121,La Vernia,TX,29.35,-98.11
78122,Leesville,TX,29.43,-97.74
78123,Mc Queeney,TX,29.59,-98.04
78124,Marion,TX,29.57,-98.14
78125,Mineral,TX,28.55,-97.97
78130,New Braunfels,TX,29.7,-98.11
78131,New Braunfels,TX,29.7,-98.11
78132,New Braunfels,TX,29.76,-98.19
78133,Canyon Lake,TX,29.87,-98.26
78135,New Braunfels,TX,29.7,-98.11
78140,Nixon,TX,29.26,-97.76
78141,Nordheim,TX,28.92,-97.61
78142,Normanna,TX,28.53,-97.79
78143,Pandora,TX,29.26,-97.85
78144,Panna Maria,TX,28.95,-97.89
78145,Pawnee,TX,28.64,-98.0
78146,Pettus,TX,28.6,-97.84
78147,Poth,TX,29.07,-98.08
78148,Universal City,TX,29.55,-98.3
78150,Randolph A F B,TX,29.53,-98.28
78151,Runge,TX,28.88,-97.71
78152,Saint Hedwig,TX,29.42,-98.21
78154,Schertz,TX,29.55,-98.26
78155,Seguin,TX,29.57,-97.96
78156,Seguin,TX,29.57,-97.96
78159,Smiley,TX,29.27,-97.63
78160,Stockdale,TX,29.23,-97.96
78161,Sutherland Springs,TX,29.29,-98.06
78162,Tuleta,TX,28.56,-97.8
78163,Bulverde,TX,29.77,-98.45
78164,Yorktown,TX,28.98,-97.5
78201,San Antonio,TX,29.47,-98.53
78202,San Antonio,TX,29.43,-98.46
78203,San Antonio,TX,29.42,-98.46
78204,San Antonio,TX,29.4,-98.51
78205,San Antonio,TX,29.42,-98.49
78206,San Antonio,TX,29.45,-98.5
78207,San Antonio,TX,29.42,-98.53
78208,San Antonio,TX,29.44,-98.46
78209,San Antonio,TX,29.49,-98.46
78210,San Antonio,TX,29.4,-98.46
78211,San Antonio,TX,29.34,-98.57
78212,San Antonio,TX,29.45,-98.5
78213,San Antonio,TX,29.52,-98.52
78214,San Antonio,TX,29.32,-98.47
78215,San Antonio,TX,29.44,-98.48
78216,San Antonio,TX,29.54,-98.49
78217,San Antonio,TX,29.54,-98.42
78218,San Antonio,TX,29.49,-98.4
78219,San Antonio,TX,29.45,-98.39
78220,San Antonio,TX,29.42,-98.39
78221,San Antonio,TX,29.28,-98.48
78222,San Antonio,TX,29.35,-98.37
78223,San Antonio,TX,29.31,-98.39
78224,San Antonio,TX,29.31,-98.53
78225,San Antonio,TX,29.39,-98.53
78226,San Antonio,TX,29.38,-98.57
78227,San Antonio,TX,29.41,-98.63
78228,San Antonio,TX,29.46,-98.57
78229,San Antonio,TX,29.5,-98.57
78230,San Antonio,TX,29.55,-98.56
78231,San Antonio,TX,29.58,-98.54
78232,San Antonio,TX,29.59,-98.47
78233,San Antonio,TX,29.56,-98.36
78234,San Antonio,TX,29.46,-98.44
78235,San Antonio,TX,29.35,-98.44
78236,Lackland A F B,TX,29.39,-98.62
78237,San Antonio,TX,29.42,-98.57
78238,San Antonio,TX,29.47,-98.62
78239,San Antonio,TX,29.52,-98.36
78240,San Antonio,TX,29.53,-98.61
78241,San Antonio,TX,29.45,-98.5
78242,San Antonio,TX,29.35,-98.61
78243,San Antonio,TX,29.37,-98.59
78244,San Antonio,TX,29.47,-98.35
78245,San Antonio,TX,29.4,-98.73
78246,San Antonio,TX,29.45,-98.5
78247,San Antonio,TX,29.59,-98.41
78248,San Antonio,TX,29.59,-98.53
78249,San Antonio,TX,29.57,-98.62
78250,San Antonio,TX,29.5,-98.66
78251,San Antonio,TX,29.46,-98.68
78252,San Antonio,TX,29.34,-98.71
78253,San Antonio,TX,29.47,-98.8
78254,San Antonio,TX,29.54,-98.73
78255,San Antonio,TX,29.65,-98.66
78256,San Antonio,TX,29.62,-98.62
78257,San Antonio,TX,29.66,-98.58
78258,San Antonio,TX,29.63,-98.5
78259,San Antonio,TX,29.63,-98.43
78260,San Antonio,TX,29.7,-98.49
78261,San Antonio,TX,29.69,-98.4
78262,San Antonio,TX,29.42,-98.49
78263,San Antonio,TX,29.36,-98.3
78264,San Antonio,TX,29.2,-98.49
78265,San Antonio,TX,29.45,-98.5
78266,San Antonio,TX,29.66,-98.34
78268,San Antonio,TX,29.45,-98.5
78269,San Antonio,TX,29.45,-98.5
78270,San Antonio,TX,29.45,-98.5
78275,San Antonio,TX,29.53,-98.42
78278,San Antonio,TX,29.45,-98.5
78279,San Antonio,TX,29.45,-98.5
78280,San Antonio,TX,29.45,-98.5
78283,San Antonio,TX,29.45,-98.5
78284,San Antonio,TX,29.45,-98.5
78285,San Antonio,TX,29.45,-98.5
78286,San Antonio,TX,29.42,-98.49
78287,San Antonio,TX,29.45,-98.5
78288,San Antonio,TX,29.45,-98.5
78289,San Antonio,TX,29.45,-98.5
78291,San Antonio,TX,29.45,-98.5
78292,San Antonio,TX,29.45,-98.5
78293,San Antonio,TX,29.45,-98.5
78294,San Antonio,TX,29.45,-98.5
78295,San Antonio,TX,29.45,-98.5
78296,San Antonio,TX,29.45,-98.5
78297,San Antonio,TX,29.45,-98.5
78298,San Antonio,TX,29.45,-98.5
78299,San Antonio,TX,29.45,-98.5
78330,Agua Dulce,TX,27.74,-97.92
78332,Alice,TX,27.75,-98.06
78333,Alice,TX,27.75,-98.06
78335,Aransas Pass,TX,27.87,-97.09
78336,Aransas Pass,TX,27.9,-97.14
78338,Armstrong,TX,26.91,-97.77
78339,Banquete,TX,27.81,-97.79
78340,Bayside,TX,28.09,-97.21
78341,Benavides,TX,27.63,-98.5
78342,Ben Bolt,TX,27.66,-98.08
78343,Bishop,TX,27.58,-97.79
78344,Bruni,TX,27.42,-98.84
78347,Chapman Ranch,TX,27.58,-97.45
78349,Concepcion,TX,27.38,-98.27
78350,Dinero,TX,28.2,-97.93
78351,Driscoll,TX,27.67,-97.75
78352,Edroy,TX,27.96,-97.68
78353,Encino,TX,26.93,-98.13
78355,Falfurrias,TX,27.22,-98.14
78357,Freer,TX,27.88,-98.61
78358,Fulton,TX,28.07,-97.04
78359,Gregory,TX,27.92,-97.29
78360,Guerra,TX,26.88,-98.88
